Time (Hour)	Akumulasi Keausan Pompa : Eksperimen_Pompa_01	Akumulasi Kotoran Filter : Eksperimen_Pompa_01	Efek Hambatan Filter : Eksperimen_Pompa_01	Efisiensi Aktual : Eksperimen_Pompa_01	Laju Aliran Masuk : Eksperimen_Pompa_01	RPM Aktual : Eksperimen_Pompa_01
3055	52144.5	1374.76	206.214	0.1	0	2900
3056	52161.7	1374.76	206.214	0.1	0	2900
3057	52178.8	1374.76	206.214	0.1	0	2900
3058	52196	1374.76	206.214	0.1	0	2900
3059	52213.2	1374.76	206.214	0.1	0	2900
3060	52230.4	1374.76	206.214	0.1	0	2900
3061	52247.5	1374.76	206.214	0.1	0	2900
3062	52264.7	1374.76	206.214	0.1	0	2900
3063	52281.9	1374.76	206.214	0.1	0	2900
3064	52299.1	1374.76	206.214	0.1	0	2900
3065	52316.2	1374.76	206.214	0.1	0	2900
3066	52333.4	1374.76	206.214	0.1	0	2900
3067	52350.6	1374.76	206.214	0.1	0	2900
3068	52367.8	1374.76	206.214	0.1	0	2900
3069	52384.9	1374.76	206.214	0.1	0	2900
3070	52402.1	1374.76	206.214	0.1	0	2900
3071	52419.3	1374.76	206.214	0.1	0	2900
3072	52436.5	1374.76	206.214	0.1	0	2900
3073	52453.6	1374.76	206.214	0.1	0	2900
3074	52470.8	1374.76	206.214	0.1	0	2900
3075	52488	1374.76	206.214	0.1	0	2900
3076	52505.2	1374.76	206.214	0.1	0	2900
3077	52522.3	1374.76	206.214	0.1	0	2900
3078	52539.5	1374.76	206.214	0.1	0	2900
3079	52556.7	1374.76	206.214	0.1	0	2900
3080	52573.8	1374.76	206.214	0.1	0	2900
3081	52591	1374.76	206.214	0.1	0	2900
3082	52608.2	1374.76	206.214	0.1	0	2900
3083	52625.4	1374.76	206.214	0.1	0	2900
3084	52642.5	1374.76	206.214	0.1	0	2900
3085	52659.7	1374.76	206.214	0.1	0	2900
3086	52676.9	1374.76	206.214	0.1	0	2900
3087	52694.1	1374.76	206.214	0.1	0	2900
3088	52711.2	1374.76	206.214	0.1	0	2900
3089	52728.4	1374.76	206.214	0.1	0	2900
3090	52745.6	1374.76	206.214	0.1	0	2900
3091	52762.8	1374.76	206.214	0.1	0	2900
3092	52779.9	1374.76	206.214	0.1	0	2900
3093	52797.1	1374.76	206.214	0.1	0	2900
3094	52814.3	1374.76	206.214	0.1	0	2900
3095	52831.5	1374.76	206.214	0.1	0	2900
3096	52848.6	1374.76	206.214	0.1	0	2900
3097	52865.8	1374.76	206.214	0.1	0	2900
3098	52883	1374.76	206.214	0.1	0	2900
3099	52900.2	1374.76	206.214	0.1	0	2900
3100	52917.3	1374.76	206.214	0.1	0	2900
3101	52934.5	1374.76	206.214	0.1	0	2900
3102	52951.7	1374.76	206.214	0.1	0	2900
3103	52968.9	1374.76	206.214	0.1	0	2900
3104	52986	1374.76	206.214	0.1	0	2900
3105	53003.2	1374.76	206.214	0.1	0	2900
3106	53020.4	1374.76	206.214	0.1	0	2900
3107	53037.6	1374.76	206.214	0.1	0	2900
3108	53054.7	1374.76	206.214	0.1	0	2900
3109	53071.9	1374.76	206.214	0.1	0	2900
3110	53089.1	1374.76	206.214	0.1	0	2900
3111	53106.2	1374.76	206.214	0.1	0	2900
3112	53123.4	1374.76	206.214	0.1	0	2900
3113	53140.6	1374.76	206.214	0.1	0	2900
3114	53157.8	1374.76	206.214	0.1	0	2900
3115	53174.9	1374.76	206.214	0.1	0	2900
3116	53192.1	1374.76	206.214	0.1	0	2900
3117	53209.3	1374.76	206.214	0.1	0	2900
3118	53226.5	1374.76	206.214	0.1	0	2900
3119	53243.6	1374.76	206.214	0.1	0	2900
3120	53260.8	1374.76	206.214	0.1	0	2900
3121	53278	1374.76	206.214	0.1	0	2900
3122	53295.2	1374.76	206.214	0.1	0	2900
3123	53312.3	1374.76	206.214	0.1	0	2900
3124	53329.5	1374.76	206.214	0.1	0	2900
3125	53346.7	1374.76	206.214	0.1	0	2900
3126	53363.9	1374.76	206.214	0.1	0	2900
3127	53381	1374.76	206.214	0.1	0	2900
3128	53398.2	1374.76	206.214	0.1	0	2900
3129	53415.4	1374.76	206.214	0.1	0	2900
3130	53432.6	1374.76	206.214	0.1	0	2900
3131	53449.7	1374.76	206.214	0.1	0	2900
3132	53466.9	1374.76	206.214	0.1	0	2900
3133	53484.1	1374.76	206.214	0.1	0	2900
3134	53501.3	1374.76	206.214	0.1	0	2900
3135	53518.4	1374.76	206.214	0.1	0	2900
3136	53535.6	1374.76	206.214	0.1	0	2900
3137	53552.8	1374.76	206.214	0.1	0	2900
3138	53569.9	1374.76	206.214	0.1	0	2900
3139	53587.1	1374.76	206.214	0.1	0	2900
3140	53604.3	1374.76	206.214	0.1	0	2900
3141	53621.5	1374.76	206.214	0.1	0	2900
3142	53638.6	1374.76	206.214	0.1	0	2900
3143	53655.8	1374.76	206.214	0.1	0	2900
3144	53673	1374.76	206.214	0.1	0	2900
3145	53690.2	1374.76	206.214	0.1	0	2900
3146	53707.3	1374.76	206.214	0.1	0	2900
3147	53724.5	1374.76	206.214	0.1	0	2900
3148	53741.7	1374.76	206.214	0.1	0	2900
3149	53758.9	1374.76	206.214	0.1	0	2900
3150	53776	1374.76	206.214	0.1	0	2900
3151	53793.2	1374.76	206.214	0.1	0	2900
3152	53810.4	1374.76	206.214	0.1	0	2900
3153	53827.6	1374.76	206.214	0.1	0	2900
3154	53844.7	1374.76	206.214	0.1	0	2900
3155	53861.9	1374.76	206.214	0.1	0	2900
3156	53879.1	1374.76	206.214	0.1	0	2900
3157	53896.3	1374.76	206.214	0.1	0	2900
3158	53913.4	1374.76	206.214	0.1	0	2900
3159	53930.6	1374.76	206.214	0.1	0	2900
3160	53947.8	1374.76	206.214	0.1	0	2900
3161	53965	1374.76	206.214	0.1	0	2900
3162	53982.1	1374.76	206.214	0.1	0	2900
3163	53999.3	1374.76	206.214	0.1	0	2900
3164	54016.5	1374.76	206.214	0.1	0	2900
3165	54033.7	1374.76	206.214	0.1	0	2900
3166	54050.8	1374.76	206.214	0.1	0	2900
3167	54068	1374.76	206.214	0.1	0	2900
3168	54085.2	1374.76	206.214	0.1	0	2900
3169	54102.3	1374.76	206.214	0.1	0	2900
3170	54119.5	1374.76	206.214	0.1	0	2900
3171	54136.7	1374.76	206.214	0.1	0	2900
3172	54153.9	1374.76	206.214	0.1	0	2900
3173	54171	1374.76	206.214	0.1	0	2900
3174	54188.2	1374.76	206.214	0.1	0	2900
3175	54205.4	1374.76	206.214	0.1	0	2900
3176	54222.6	1374.76	206.214	0.1	0	2900
3177	54239.7	1374.76	206.214	0.1	0	2900
3178	54256.9	1374.76	206.214	0.1	0	2900
3179	54274.1	1374.76	206.214	0.1	0	2900
3180	54291.3	1374.76	206.214	0.1	0	2900
3181	54308.4	1374.76	206.214	0.1	0	2900
3182	54325.6	1374.76	206.214	0.1	0	2900
3183	54342.8	1374.76	206.214	0.1	0	2900
3184	54360	1374.76	206.214	0.1	0	2900
3185	54377.1	1374.76	206.214	0.1	0	2900
3186	54394.3	1374.76	206.214	0.1	0	2900
3187	54411.5	1374.76	206.214	0.1	0	2900
3188	54428.7	1374.76	206.214	0.1	0	2900
3189	54445.8	1374.76	206.214	0.1	0	2900
3190	54463	1374.76	206.214	0.1	0	2900
3191	54480.2	1374.76	206.214	0.1	0	2900
3192	54497.4	1374.76	206.214	0.1	0	2900
3193	54514.5	1374.76	206.214	0.1	0	2900
3194	54531.7	1374.76	206.214	0.1	0	2900
3195	54548.9	1374.76	206.214	0.1	0	2900
3196	54566.1	1374.76	206.214	0.1	0	2900
3197	54583.2	1374.76	206.214	0.1	0	2900
3198	54600.4	1374.76	206.214	0.1	0	2900
3199	54617.6	1374.76	206.214	0.1	0	2900
3200	54634.7	1374.76	206.214	0.1	0	2900
3201	54651.9	1374.76	206.214	0.1	0	2900
3202	54669.1	1374.76	206.214	0.1	0	2900
3203	54686.3	1374.76	206.214	0.1	0	2900
3204	54703.4	1374.76	206.214	0.1	0	2900
3205	54720.6	1374.76	206.214	0.1	0	2900
3206	54737.8	1374.76	206.214	0.1	0	2900
3207	54755	1374.76	206.214	0.1	0	2900
3208	54772.1	1374.76	206.214	0.1	0	2900
3209	54789.3	1374.76	206.214	0.1	0	2900
3210	54806.5	1374.76	206.214	0.1	0	2900
3211	54823.7	1374.76	206.214	0.1	0	2900
3212	54840.8	1374.76	206.214	0.1	0	2900
3213	54858	1374.76	206.214	0.1	0	2900
3214	54875.2	1374.76	206.214	0.1	0	2900
3215	54892.4	1374.76	206.214	0.1	0	2900
3216	54909.5	1374.76	206.214	0.1	0	2900
3217	54926.7	1374.76	206.214	0.1	0	2900
3218	54943.9	1374.76	206.214	0.1	0	2900
3219	54961.1	1374.76	206.214	0.1	0	2900
3220	54978.2	1374.76	206.214	0.1	0	2900
3221	54995.4	1374.76	206.214	0.1	0	2900
3222	55012.6	1374.76	206.214	0.1	0	2900
3223	55029.8	1374.76	206.214	0.1	0	2900
3224	55046.9	1374.76	206.214	0.1	0	2900
3225	55064.1	1374.76	206.214	0.1	0	2900
3226	55081.3	1374.76	206.214	0.1	0	2900
3227	55098.4	1374.76	206.214	0.1	0	2900
3228	55115.6	1374.76	206.214	0.1	0	2900
3229	55132.8	1374.76	206.214	0.1	0	2900
3230	55150	1374.76	206.214	0.1	0	2900
3231	55167.1	1374.76	206.214	0.1	0	2900
3232	55184.3	1374.76	206.214	0.1	0	2900
3233	55201.5	1374.76	206.214	0.1	0	2900
3234	55218.7	1374.76	206.214	0.1	0	2900
3235	55235.8	1374.76	206.214	0.1	0	2900
3236	55253	1374.76	206.214	0.1	0	2900
3237	55270.2	1374.76	206.214	0.1	0	2900
3238	55287.4	1374.76	206.214	0.1	0	2900
3239	55304.5	1374.76	206.214	0.1	0	2900
3240	55321.7	1374.76	206.214	0.1	0	2900
3241	55338.9	1374.76	206.214	0.1	0	2900
3242	55356.1	1374.76	206.214	0.1	0	2900
3243	55373.2	1374.76	206.214	0.1	0	2900
3244	55390.4	1374.76	206.214	0.1	0	2900
3245	55407.6	1374.76	206.214	0.1	0	2900
3246	55424.8	1374.76	206.214	0.1	0	2900
3247	55441.9	1374.76	206.214	0.1	0	2900
3248	55459.1	1374.76	206.214	0.1	0	2900
3249	55476.3	1374.76	206.214	0.1	0	2900
3250	55493.5	1374.76	206.214	0.1	0	2900
3251	55510.6	1374.76	206.214	0.1	0	2900
3252	55527.8	1374.76	206.214	0.1	0	2900
3253	55545	1374.76	206.214	0.1	0	2900
3254	55562.2	1374.76	206.214	0.1	0	2900
3255	55579.3	1374.76	206.214	0.1	0	2900
3256	55596.5	1374.76	206.214	0.1	0	2900
3257	55613.7	1374.76	206.214	0.1	0	2900
3258	55630.8	1374.76	206.214	0.1	0	2900
3259	55648	1374.76	206.214	0.1	0	2900
3260	55665.2	1374.76	206.214	0.1	0	2900
3261	55682.4	1374.76	206.214	0.1	0	2900
3262	55699.5	1374.76	206.214	0.1	0	2900
3263	55716.7	1374.76	206.214	0.1	0	2900
3264	55733.9	1374.76	206.214	0.1	0	2900
3265	55751.1	1374.76	206.214	0.1	0	2900
3266	55768.2	1374.76	206.214	0.1	0	2900
3267	55785.4	1374.76	206.214	0.1	0	2900
3268	55802.6	1374.76	206.214	0.1	0	2900
3269	55819.8	1374.76	206.214	0.1	0	2900
3270	55836.9	1374.76	206.214	0.1	0	2900
3271	55854.1	1374.76	206.214	0.1	0	2900
3272	55871.3	1374.76	206.214	0.1	0	2900
3273	55888.5	1374.76	206.214	0.1	0	2900
3274	55905.6	1374.76	206.214	0.1	0	2900
3275	55922.8	1374.76	206.214	0.1	0	2900
3276	55940	1374.76	206.214	0.1	0	2900
3277	55957.2	1374.76	206.214	0.1	0	2900
3278	55974.3	1374.76	206.214	0.1	0	2900
3279	55991.5	1374.76	206.214	0.1	0	2900
3280	56008.7	1374.76	206.214	0.1	0	2900
3281	56025.9	1374.76	206.214	0.1	0	2900
3282	56043	1374.76	206.214	0.1	0	2900
3283	56060.2	1374.76	206.214	0.1	0	2900
3284	56077.4	1374.76	206.214	0.1	0	2900
3285	56094.6	1374.76	206.214	0.1	0	2900
3286	56111.7	1374.76	206.214	0.1	0	2900
3287	56128.9	1374.76	206.214	0.1	0	2900
3288	56146.1	1374.76	206.214	0.1	0	2900
3289	56163.2	1374.76	206.214	0.1	0	2900
3290	56180.4	1374.76	206.214	0.1	0	2900
3291	56197.6	1374.76	206.214	0.1	0	2900
3292	56214.8	1374.76	206.214	0.1	0	2900
3293	56231.9	1374.76	206.214	0.1	0	2900
3294	56249.1	1374.76	206.214	0.1	0	2900
3295	56266.3	1374.76	206.214	0.1	0	2900
3296	56283.5	1374.76	206.214	0.1	0	2900
3297	56300.6	1374.76	206.214	0.1	0	2900
3298	56317.8	1374.76	206.214	0.1	0	2900
3299	56335	1374.76	206.214	0.1	0	2900
3300	56352.2	1374.76	206.214	0.1	0	2900
3301	56369.3	1374.76	206.214	0.1	0	2900
3302	56386.5	1374.76	206.214	0.1	0	2900
3303	56403.7	1374.76	206.214	0.1	0	2900
3304	56420.9	1374.76	206.214	0.1	0	2900
3305	56438	1374.76	206.214	0.1	0	2900
3306	56455.2	1374.76	206.214	0.1	0	2900
3307	56472.4	1374.76	206.214	0.1	0	2900
3308	56489.6	1374.76	206.214	0.1	0	2900
3309	56506.7	1374.76	206.214	0.1	0	2900
3310	56523.9	1374.76	206.214	0.1	0	2900
3311	56541.1	1374.76	206.214	0.1	0	2900
3312	56558.2	1374.76	206.214	0.1	0	2900
3313	56575.4	1374.76	206.214	0.1	0	2900
3314	56592.6	1374.76	206.214	0.1	0	2900
3315	56609.8	1374.76	206.214	0.1	0	2900
3316	56626.9	1374.76	206.214	0.1	0	2900
3317	56644.1	1374.76	206.214	0.1	0	2900
3318	56661.3	1374.76	206.214	0.1	0	2900
3319	56678.5	1374.76	206.214	0.1	0	2900
3320	56695.6	1374.76	206.214	0.1	0	2900
3321	56712.8	1374.76	206.214	0.1	0	2900
3322	56730	1374.76	206.214	0.1	0	2900
3323	56747.2	1374.76	206.214	0.1	0	2900
3324	56764.3	1374.76	206.214	0.1	0	2900
3325	56781.5	1374.76	206.214	0.1	0	2900
3326	56798.7	1374.76	206.214	0.1	0	2900
3327	56815.9	1374.76	206.214	0.1	0	2900
3328	56833	1374.76	206.214	0.1	0	2900
3329	56850.2	1374.76	206.214	0.1	0	2900
3330	56867.4	1374.76	206.214	0.1	0	2900
3331	56884.6	1374.76	206.214	0.1	0	2900
3332	56901.7	1374.76	206.214	0.1	0	2900
3333	56918.9	1374.76	206.214	0.1	0	2900
3334	56936.1	1374.76	206.214	0.1	0	2900
3335	56953.3	1374.76	206.214	0.1	0	2900
3336	56970.4	1374.76	206.214	0.1	0	2900
3337	56987.6	1374.76	206.214	0.1	0	2900
3338	57004.8	1374.76	206.214	0.1	0	2900
3339	57022	1374.76	206.214	0.1	0	2900
3340	57039.1	1374.76	206.214	0.1	0	2900
3341	57056.3	1374.76	206.214	0.1	0	2900
3342	57073.5	1374.76	206.214	0.1	0	2900
3343	57090.6	1374.76	206.214	0.1	0	2900
3344	57107.8	1374.76	206.214	0.1	0	2900
3345	57125	1374.76	206.214	0.1	0	2900
3346	57142.2	1374.76	206.214	0.1	0	2900
3347	57159.3	1374.76	206.214	0.1	0	2900
3348	57176.5	1374.76	206.214	0.1	0	2900
3349	57193.7	1374.76	206.214	0.1	0	2900
3350	57210.9	1374.76	206.214	0.1	0	2900
3351	57228	1374.76	206.214	0.1	0	2900
3352	57245.2	1374.76	206.214	0.1	0	2900
3353	57262.4	1374.76	206.214	0.1	0	2900
3354	57279.6	1374.76	206.214	0.1	0	2900
3355	57296.7	1374.76	206.214	0.1	0	2900
3356	57313.9	1374.76	206.214	0.1	0	2900
3357	57331.1	1374.76	206.214	0.1	0	2900
3358	57348.3	1374.76	206.214	0.1	0	2900
3359	57365.4	1374.76	206.214	0.1	0	2900
3360	57382.6	1374.76	206.214	0.1	0	2900
3361	57399.8	1374.76	206.214	0.1	0	2900
3362	57417	1374.76	206.214	0.1	0	2900
3363	57434.1	1374.76	206.214	0.1	0	2900
3364	57451.3	1374.76	206.214	0.1	0	2900
3365	57468.5	1374.76	206.214	0.1	0	2900
3366	57485.7	1374.76	206.214	0.1	0	2900
3367	57502.8	1374.76	206.214	0.1	0	2900
3368	57520	1374.76	206.214	0.1	0	2900
3369	57537.2	1374.76	206.214	0.1	0	2900
3370	57554.4	1374.76	206.214	0.1	0	2900
3371	57571.5	1374.76	206.214	0.1	0	2900
3372	57588.7	1374.76	206.214	0.1	0	2900
3373	57605.9	1374.76	206.214	0.1	0	2900
3374	57623	1374.76	206.214	0.1	0	2900
3375	57640.2	1374.76	206.214	0.1	0	2900
3376	57657.4	1374.76	206.214	0.1	0	2900
3377	57674.6	1374.76	206.214	0.1	0	2900
3378	57691.7	1374.76	206.214	0.1	0	2900
3379	57708.9	1374.76	206.214	0.1	0	2900
3380	57726.1	1374.76	206.214	0.1	0	2900
3381	57743.3	1374.76	206.214	0.1	0	2900
3382	57760.4	1374.76	206.214	0.1	0	2900
3383	57777.6	1374.76	206.214	0.1	0	2900
3384	57794.8	1374.76	206.214	0.1	0	2900
3385	57812	1374.76	206.214	0.1	0	2900
3386	57829.1	1374.76	206.214	0.1	0	2900
3387	57846.3	1374.76	206.214	0.1	0	2900
3388	57863.5	1374.76	206.214	0.1	0	2900
3389	57880.7	1374.76	206.214	0.1	0	2900
3390	57897.8	1374.76	206.214	0.1	0	2900
3391	57915	1374.76	206.214	0.1	0	2900
3392	57932.2	1374.76	206.214	0.1	0	2900
3393	57949.4	1374.76	206.214	0.1	0	2900
3394	57966.5	1374.76	206.214	0.1	0	2900
3395	57983.7	1374.76	206.214	0.1	0	2900
3396	58000.9	1374.76	206.214	0.1	0	2900
3397	58018.1	1374.76	206.214	0.1	0	2900
3398	58035.2	1374.76	206.214	0.1	0	2900
3399	58052.4	1374.76	206.214	0.1	0	2900
3400	58069.6	1374.76	206.214	0.1	0	2900
3401	58086.8	1374.76	206.214	0.1	0	2900
3402	58103.9	1374.76	206.214	0.1	0	2900
3403	58121.1	1374.76	206.214	0.1	0	2900
3404	58138.3	1374.76	206.214	0.1	0	2900
3405	58155.4	1374.76	206.214	0.1	0	2900
3406	58172.6	1374.76	206.214	0.1	0	2900
3407	58189.8	1374.76	206.214	0.1	0	2900
3408	58207	1374.76	206.214	0.1	0	2900
3409	58224.1	1374.76	206.214	0.1	0	2900
3410	58241.3	1374.76	206.214	0.1	0	2900
3411	58258.5	1374.76	206.214	0.1	0	2900
3412	58275.7	1374.76	206.214	0.1	0	2900
3413	58292.8	1374.76	206.214	0.1	0	2900
3414	58310	1374.76	206.214	0.1	0	2900
3415	58327.2	1374.76	206.214	0.1	0	2900
3416	58344.4	1374.76	206.214	0.1	0	2900
3417	58361.5	1374.76	206.214	0.1	0	2900
3418	58378.7	1374.76	206.214	0.1	0	2900
3419	58395.9	1374.76	206.214	0.1	0	2900
3420	58413.1	1374.76	206.214	0.1	0	2900
3421	58430.2	1374.76	206.214	0.1	0	2900
3422	58447.4	1374.76	206.214	0.1	0	2900
3423	58464.6	1374.76	206.214	0.1	0	2900
3424	58481.8	1374.76	206.214	0.1	0	2900
3425	58498.9	1374.76	206.214	0.1	0	2900
3426	58516.1	1374.76	206.214	0.1	0	2900
3427	58533.3	1374.76	206.214	0.1	0	2900
3428	58550.5	1374.76	206.214	0.1	0	2900
3429	58567.6	1374.76	206.214	0.1	0	2900
3430	58584.8	1374.76	206.214	0.1	0	2900
3431	58602	1374.76	206.214	0.1	0	2900
3432	58619.1	1374.76	206.214	0.1	0	2900
3433	58636.3	1374.76	206.214	0.1	0	2900
3434	58653.5	1374.76	206.214	0.1	0	2900
3435	58670.7	1374.76	206.214	0.1	0	2900
3436	58687.8	1374.76	206.214	0.1	0	2900
3437	58705	1374.76	206.214	0.1	0	2900
3438	58722.2	1374.76	206.214	0.1	0	2900
3439	58739.4	1374.76	206.214	0.1	0	2900
3440	58756.5	1374.76	206.214	0.1	0	2900
3441	58773.7	1374.76	206.214	0.1	0	2900
3442	58790.9	1374.76	206.214	0.1	0	2900
3443	58808.1	1374.76	206.214	0.1	0	2900
3444	58825.2	1374.76	206.214	0.1	0	2900
3445	58842.4	1374.76	206.214	0.1	0	2900
3446	58859.6	1374.76	206.214	0.1	0	2900
3447	58876.8	1374.76	206.214	0.1	0	2900
3448	58893.9	1374.76	206.214	0.1	0	2900
3449	58911.1	1374.76	206.214	0.1	0	2900
3450	58928.3	1374.76	206.214	0.1	0	2900
3451	58945.5	1374.76	206.214	0.1	0	2900
3452	58962.6	1374.76	206.214	0.1	0	2900
3453	58979.8	1374.76	206.214	0.1	0	2900
3454	58997	1374.76	206.214	0.1	0	2900
3455	59014.2	1374.76	206.214	0.1	0	2900
3456	59031.3	1374.76	206.214	0.1	0	2900
3457	59048.5	1374.76	206.214	0.1	0	2900
3458	59065.7	1374.76	206.214	0.1	0	2900
3459	59082.9	1374.76	206.214	0.1	0	2900
3460	59100	1374.76	206.214	0.1	0	2900
3461	59117.2	1374.76	206.214	0.1	0	2900
3462	59134.4	1374.76	206.214	0.1	0	2900
3463	59151.5	1374.76	206.214	0.1	0	2900
3464	59168.7	1374.76	206.214	0.1	0	2900
3465	59185.9	1374.76	206.214	0.1	0	2900
3466	59203.1	1374.76	206.214	0.1	0	2900
3467	59220.2	1374.76	206.214	0.1	0	2900
3468	59237.4	1374.76	206.214	0.1	0	2900
3469	59254.6	1374.76	206.214	0.1	0	2900
3470	59271.8	1374.76	206.214	0.1	0	2900
3471	59288.9	1374.76	206.214	0.1	0	2900
3472	59306.1	1374.76	206.214	0.1	0	2900
3473	59323.3	1374.76	206.214	0.1	0	2900
3474	59340.5	1374.76	206.214	0.1	0	2900
3475	59357.6	1374.76	206.214	0.1	0	2900
3476	59374.8	1374.76	206.214	0.1	0	2900
3477	59392	1374.76	206.214	0.1	0	2900
3478	59409.2	1374.76	206.214	0.1	0	2900
3479	59426.3	1374.76	206.214	0.1	0	2900
3480	59443.5	1374.76	206.214	0.1	0	2900
3481	59460.7	1374.76	206.214	0.1	0	2900
3482	59477.9	1374.76	206.214	0.1	0	2900
3483	59495	1374.76	206.214	0.1	0	2900
3484	59512.2	1374.76	206.214	0.1	0	2900
3485	59529.4	1374.76	206.214	0.1	0	2900
3486	59546.6	1374.76	206.214	0.1	0	2900
3487	59563.7	1374.76	206.214	0.1	0	2900
3488	59580.9	1374.76	206.214	0.1	0	2900
3489	59598.1	1374.76	206.214	0.1	0	2900
3490	59615.2	1374.76	206.214	0.1	0	2900
3491	59632.4	1374.76	206.214	0.1	0	2900
3492	59649.6	1374.76	206.214	0.1	0	2900
3493	59666.8	1374.76	206.214	0.1	0	2900
3494	59683.9	1374.76	206.214	0.1	0	2900
3495	59701.1	1374.76	206.214	0.1	0	2900
3496	59718.3	1374.76	206.214	0.1	0	2900
3497	59735.5	1374.76	206.214	0.1	0	2900
3498	59752.6	1374.76	206.214	0.1	0	2900
3499	59769.8	1374.76	206.214	0.1	0	2900
3500	59787	1374.76	206.214	0.1	0	2900
3501	59804.2	1374.76	206.214	0.1	0	2900
3502	59821.3	1374.76	206.214	0.1	0	2900
3503	59838.5	1374.76	206.214	0.1	0	2900
3504	59855.7	1374.76	206.214	0.1	0	2900
3505	59872.9	1374.76	206.214	0.1	0	2900
3506	59890	1374.76	206.214	0.1	0	2900
3507	59907.2	1374.76	206.214	0.1	0	2900
3508	59924.4	1374.76	206.214	0.1	0	2900
3509	59941.6	1374.76	206.214	0.1	0	2900
3510	59958.7	1374.76	206.214	0.1	0	2900
3511	59975.9	1374.76	206.214	0.1	0	2900
3512	59993.1	1374.76	206.214	0.1	0	2900
3513	60010.3	1374.76	206.214	0.1	0	2900
3514	60027.4	1374.76	206.214	0.1	0	2900
3515	60044.6	1374.76	206.214	0.1	0	2900
3516	60061.8	1374.76	206.214	0.1	0	2900
3517	60078.9	1374.76	206.214	0.1	0	2900
3518	60096.1	1374.76	206.214	0.1	0	2900
3519	60113.3	1374.76	206.214	0.1	0	2900
3520	60130.5	1374.76	206.214	0.1	0	2900
3521	60147.6	1374.76	206.214	0.1	0	2900
3522	60164.8	1374.76	206.214	0.1	0	2900
3523	60182	1374.76	206.214	0.1	0	2900
3524	60199.2	1374.76	206.214	0.1	0	2900
3525	60216.3	1374.76	206.214	0.1	0	2900
3526	60233.5	1374.76	206.214	0.1	0	2900
3527	60250.7	1374.76	206.214	0.1	0	2900
3528	60267.9	1374.76	206.214	0.1	0	2900
3529	60285	1374.76	206.214	0.1	0	2900
3530	60302.2	1374.76	206.214	0.1	0	2900
3531	60319.4	1374.76	206.214	0.1	0	2900
3532	60336.6	1374.76	206.214	0.1	0	2900
3533	60353.7	1374.76	206.214	0.1	0	2900
3534	60370.9	1374.76	206.214	0.1	0	2900
3535	60388.1	1374.76	206.214	0.1	0	2900
3536	60405.3	1374.76	206.214	0.1	0	2900
3537	60422.4	1374.76	206.214	0.1	0	2900
3538	60439.6	1374.76	206.214	0.1	0	2900
3539	60456.8	1374.76	206.214	0.1	0	2900
3540	60474	1374.76	206.214	0.1	0	2900
3541	60491.1	1374.76	206.214	0.1	0	2900
3542	60508.3	1374.76	206.214	0.1	0	2900
3543	60525.5	1374.76	206.214	0.1	0	2900
3544	60542.7	1374.76	206.214	0.1	0	2900
3545	60559.8	1374.76	206.214	0.1	0	2900
3546	60577	1374.76	206.214	0.1	0	2900
3547	60594.2	1374.76	206.214	0.1	0	2900
3548	60611.3	1374.76	206.214	0.1	0	2900
3549	60628.5	1374.76	206.214	0.1	0	2900
3550	60645.7	1374.76	206.214	0.1	0	2900
3551	60662.9	1374.76	206.214	0.1	0	2900
3552	60680	1374.76	206.214	0.1	0	2900
3553	60697.2	1374.76	206.214	0.1	0	2900
3554	60714.4	1374.76	206.214	0.1	0	2900
3555	60731.6	1374.76	206.214	0.1	0	2900
3556	60748.7	1374.76	206.214	0.1	0	2900
3557	60765.9	1374.76	206.214	0.1	0	2900
3558	60783.1	1374.76	206.214	0.1	0	2900
3559	60800.3	1374.76	206.214	0.1	0	2900
3560	60817.4	1374.76	206.214	0.1	0	2900
3561	60834.6	1374.76	206.214	0.1	0	2900
3562	60851.8	1374.76	206.214	0.1	0	2900
3563	60869	1374.76	206.214	0.1	0	2900
3564	60886.1	1374.76	206.214	0.1	0	2900
3565	60903.3	1374.76	206.214	0.1	0	2900
3566	60920.5	1374.76	206.214	0.1	0	2900
3567	60937.7	1374.76	206.214	0.1	0	2900
3568	60954.8	1374.76	206.214	0.1	0	2900
3569	60972	1374.76	206.214	0.1	0	2900
3570	60989.2	1374.76	206.214	0.1	0	2900
3571	61006.4	1374.76	206.214	0.1	0	2900
3572	61023.5	1374.76	206.214	0.1	0	2900
3573	61040.7	1374.76	206.214	0.1	0	2900
3574	61057.9	1374.76	206.214	0.1	0	2900
3575	61075.1	1374.76	206.214	0.1	0	2900
3576	61092.2	1374.76	206.214	0.1	0	2900
3577	61109.4	1374.76	206.214	0.1	0	2900
3578	61126.6	1374.76	206.214	0.1	0	2900
3579	61143.8	1374.76	206.214	0.1	0	2900
3580	61160.9	1374.76	206.214	0.1	0	2900
3581	61178.1	1374.76	206.214	0.1	0	2900
3582	61195.3	1374.76	206.214	0.1	0	2900
3583	61212.4	1374.76	206.214	0.1	0	2900
3584	61229.6	1374.76	206.214	0.1	0	2900
3585	61246.8	1374.76	206.214	0.1	0	2900
3586	61264	1374.76	206.214	0.1	0	2900
3587	61281.1	1374.76	206.214	0.1	0	2900
3588	61298.3	1374.76	206.214	0.1	0	2900
3589	61315.5	1374.76	206.214	0.1	0	2900
3590	61332.7	1374.76	206.214	0.1	0	2900
